time_stamp,pm2.5_atm_a,pm2.5_atm_b
2024-10-13T17:00:57Z,45.15,15.75
2024-10-13T17:02:57Z,41.78,14.79
2024-10-13T17:04:57Z,35.86,16.21
2024-10-13T17:06:57Z,30.64,14.74
2024-10-13T17:08:57Z,27.51,14.36
2024-10-13T17:10:57Z,28.12,13.96
2024-10-13T17:12:57Z,29.31,14.95
2024-10-13T17:14:57Z,27.08,16.71
2024-10-13T17:16:57Z,27.84,15.19
2024-10-13T17:18:57Z,28.45,16.02
2024-10-13T17:20:57Z,28.27,14.81
2024-10-13T17:22:57Z,27.24,14.16
2024-10-13T17:24:57Z,26.68,14.4
2024-10-13T17:26:57Z,26.98,15.26
2024-10-13T17:28:57Z,26.51,15.81
2024-10-13T17:30:57Z,26.43,14.56
2024-10-13T17:32:57Z,26.96,15.34
2024-10-13T17:34:57Z,28.28,12.44
2024-10-13T17:36:57Z,30.71,14.82
2024-10-13T17:38:57Z,31.73,14.23
2024-10-13T17:40:57Z,31.67,14.79
2024-10-13T17:42:58Z,28.98,15.21
2024-10-13T17:44:57Z,26.18,15.36
2024-10-13T17:46:57Z,24.79,14.52
2024-10-13T17:48:57Z,28.12,13.03
2024-10-13T17:50:57Z,27.14,14.53
2024-10-13T17:52:57Z,27.21,14.04
2024-10-13T17:54:57Z,25.77,14.33
2024-10-13T17:56:57Z,25.02,14.41
2024-10-13T17:58:57Z,25.66,13.86
2024-10-13T18:00:57Z,26,13.15
2024-10-13T18:02:57Z,24.72,14.5
2024-10-13T18:04:57Z,25.44,13.95
2024-10-13T18:06:57Z,24.75,15.16
2024-10-13T18:08:57Z,26.09,13.51
2024-10-13T18:10:57Z,25.18,13.11
2024-10-13T18:12:58Z,24.6,13.64
2024-10-13T18:14:58Z,24.72,13.2
2024-10-13T18:16:58Z,25.25,14.17
2024-10-13T18:18:58Z,25.02,14.33
2024-10-13T18:20:58Z,23.83,12.96
2024-10-13T18:23:05Z,26.64,13.95
2024-10-13T18:24:58Z,25.28,14.09
2024-10-13T18:26:58Z,31.27,13.43
2024-10-13T18:28:58Z,29.7,13.66
2024-10-13T18:30:58Z,31.4,14.93
2024-10-13T18:32:58Z,29.64,14.1
2024-10-13T18:34:58Z,33.02,14.4
2024-10-13T18:36:58Z,31.79,13.09
2024-10-13T18:38:58Z,29.1,12.24
2024-10-13T18:40:58Z,28.07,13.48
2024-10-13T18:42:58Z,29.2,12.98
2024-10-13T18:44:58Z,26.54,14.16
2024-10-13T18:46:58Z,25.68,12.64
2024-10-13T18:48:58Z,26.27,12.71
2024-10-13T18:50:58Z,26.5,13.93
2024-10-13T18:52:58Z,25.74,13.12
2024-10-13T18:54:58Z,26.17,13.26
2024-10-13T18:56:58Z,25.66,13.78
2024-10-13T18:58:58Z,25.42,13.18
2024-10-13T19:00:58Z,24.59,13.64
2024-10-13T19:02:58Z,25.26,13.38
2024-10-13T19:04:58Z,26.36,14.07
2024-10-13T19:06:58Z,24.24,13.38
2024-10-13T19:08:58Z,24.98,12.68
2024-10-13T19:10:58Z,26.39,12.17
2024-10-13T19:12:58Z,25.49,12.73
2024-10-13T19:14:58Z,24.38,13.07
2024-10-13T19:16:59Z,25.95,13.52
2024-10-13T19:18:58Z,23.81,12.36
2024-10-13T19:20:58Z,25.2,12.29
2024-10-13T19:22:58Z,24.11,12.86
2024-10-13T19:24:58Z,25.25,13.5
2024-10-13T19:26:58Z,25.4,12.61
2024-10-13T19:28:58Z,25.62,13.6
2024-10-13T19:30:59Z,25.75,13.37
2024-10-13T19:32:58Z,24.79,13.04
2024-10-13T19:34:58Z,24.63,13.33
2024-10-13T19:36:58Z,24.86,12.71
2024-10-13T19:38:58Z,25.76,12.51
2024-10-13T19:40:58Z,26.34,12.89
2024-10-13T19:42:58Z,25.05,12.23
2024-10-13T19:44:59Z,23.79,11.82
2024-10-13T19:46:58Z,25.38,12.77
2024-10-13T19:48:58Z,24.89,12.62
2024-10-13T19:50:58Z,25.93,12.89
2024-10-13T19:52:58Z,25.59,13.23
2024-10-13T19:54:58Z,24.02,12.17
2024-10-13T19:56:58Z,23.48,12.68
2024-10-13T19:58:58Z,24.86,12.48
2024-10-13T20:00:58Z,23.53,11.44
2024-10-13T20:02:58Z,24.36,11.21
2024-10-13T20:04:58Z,23.16,12.24
2024-10-13T20:06:58Z,24.67,12.19
2024-10-13T20:08:58Z,23.84,12.5
2024-10-13T20:10:58Z,23.68,10.73
2024-10-13T20:12:59Z,24.46,12.08
2024-10-13T20:14:59Z,25.47,12.3
2024-10-13T20:16:59Z,25.57,11.28
2024-10-13T20:18:59Z,25.18,11.67
2024-10-13T20:20:59Z,25.33,11.29
2024-10-13T20:22:59Z,25.36,11.84
2024-10-13T20:24:59Z,23.57,11.07
2024-10-13T20:26:59Z,24.12,11.28
2024-10-13T20:28:59Z,24.57,12.11
2024-10-13T20:30:59Z,24.69,10.71
2024-10-13T20:32:59Z,24.16,10.97
2024-10-13T20:34:59Z,23.49,12.79
2024-10-13T20:36:59Z,22.36,11.61
2024-10-13T20:38:59Z,23.59,11.21
2024-10-13T20:40:59Z,24.44,11.69
2024-10-13T20:42:59Z,23.84,10.61
2024-10-13T20:44:59Z,24.58,11.02
2024-10-13T20:46:59Z,23.05,10.82
2024-10-13T20:48:59Z,24.52,11.57
2024-10-13T20:50:59Z,27.02,11.61
2024-10-13T20:52:59Z,23.62,10.91
2024-10-13T20:54:59Z,25.05,11.39
2024-10-13T20:56:59Z,25.46,11.23
2024-10-13T20:58:59Z,22.63,11.83
2024-10-13T21:00:59Z,23.2,11.05
2024-10-13T21:02:59Z,23.22,11.56
2024-10-13T21:04:59Z,23.62,10.48
2024-10-13T21:06:59Z,23.69,11.25
2024-10-13T21:08:59Z,23.8,11.12
2024-10-13T21:10:59Z,23.81,12.04
2024-10-13T21:12:59Z,25.96,12.33
2024-10-13T21:14:59Z,24.58,11.26
2024-10-13T21:16:59Z,23.71,11.54
2024-10-13T21:18:59Z,24.12,10.5
2024-10-13T21:20:59Z,22.96,11.19
2024-10-13T21:22:59Z,24.71,10.66
2024-10-13T21:24:59Z,24.04,11.02
2024-10-13T21:27:05Z,25.47,11.22
2024-10-13T21:28:59Z,25.69,12.19
2024-10-13T21:30:59Z,26.98,12.33
2024-10-13T21:32:59Z,24.53,11.79
2024-10-13T21:34:59Z,23.76,10.05
2024-10-13T21:36:59Z,24,11.09
2024-10-13T21:38:59Z,25.09,10.82
2024-10-13T21:40:59Z,24.33,10.7
2024-10-13T21:42:59Z,25.66,9.73
2024-10-13T21:44:59Z,23.27,10.79
2024-10-13T21:46:59Z,23.04,10.62
2024-10-13T21:48:59Z,24.44,9.98
2024-10-13T21:50:59Z,23.28,9.87
2024-10-13T21:52:59Z,23,11.07
2024-10-13T21:54:59Z,28.41,11.41
2024-10-13T21:56:59Z,24.72,11.4
2024-10-13T21:58:59Z,23.23,10.78
2024-10-13T22:01:00Z,27.29,11.31
2024-10-13T22:02:59Z,27.3,10.53
2024-10-13T22:05:00Z,24.45,10.41
2024-10-13T22:06:59Z,23.4,10.73
2024-10-13T22:08:59Z,28.28,11.3
2024-10-13T22:10:59Z,27.44,11.78
2024-10-13T22:12:59Z,23.98,11.42
2024-10-13T22:15:00Z,22.93,10.53
2024-10-13T22:17:00Z,24.63,10.78
2024-10-13T22:19:00Z,26.77,11.39
2024-10-13T22:21:00Z,22.74,11.42
2024-10-13T22:23:00Z,29.95,10.95
2024-10-13T22:24:59Z,28.41,11.84
2024-10-13T22:26:59Z,29.6,11.61
2024-10-13T22:29:00Z,28.3,11.29
2024-10-13T22:31:00Z,28.66,11.52
2024-10-13T22:33:00Z,27.41,12.7
2024-10-13T22:35:00Z,28.54,12.21
2024-10-13T22:36:59Z,27.33,12.15
2024-10-13T22:38:59Z,30.42,12.39
2024-10-13T22:40:59Z,30.05,11.03
2024-10-13T22:43:01Z,29.87,10.48
2024-10-13T22:45:00Z,29.58,10.34
2024-10-13T22:47:00Z,29.7,9.63
2024-10-13T22:49:00Z,29.39,10.43
2024-10-13T22:51:00Z,24.93,11.47
2024-10-13T22:52:59Z,26.04,9.84
2024-10-13T22:55:00Z,25.36,10.68
2024-10-13T22:57:00Z,24.32,10.69
2024-10-13T22:59:00Z,24.96,11.52
2024-10-13T23:00:59Z,25.29,13.17
2024-10-13T23:03:00Z,26.66,12.53
2024-10-13T23:05:00Z,26.41,13.5
2024-10-13T23:07:00Z,28.64,14.53
2024-10-13T23:09:00Z,29.44,14.68
2024-10-13T23:11:00Z,25.9,13.44
2024-10-13T23:13:00Z,24.47,11.22
2024-10-13T23:15:00Z,26.51,11.45
2024-10-13T23:17:00Z,25.74,13.15
2024-10-13T23:19:00Z,26.77,13.68
2024-10-13T23:21:00Z,25.07,12.02
2024-10-13T23:23:00Z,24.14,12.45
2024-10-13T23:25:00Z,26.02,11.66
2024-10-13T23:27:00Z,24.23,10.6
2024-10-13T23:29:00Z,24.71,10.6
2024-10-13T23:31:00Z,23.95,12.16
2024-10-13T23:33:00Z,24.45,11.7
2024-10-13T23:35:00Z,23.9,11.11
2024-10-13T23:37:00Z,24.24,11.63
2024-10-13T23:39:00Z,23.57,11.25
2024-10-13T23:41:00Z,24.26,11.29
2024-10-13T23:43:00Z,22.7,11.49
2024-10-13T23:45:00Z,24.84,12.33
2024-10-13T23:47:00Z,23.82,11.74
2024-10-13T23:49:00Z,23.89,11.96
2024-10-13T23:51:00Z,23.31,11.58
2024-10-13T23:53:00Z,23.4,12.16
2024-10-13T23:55:00Z,24.96,12.96
2024-10-13T23:57:00Z,25.46,13.05
2024-10-13T23:59:00Z,27.41,13.04
2024-10-14T00:01:07Z,26.42,12.88
2024-10-14T00:03:01Z,25.96,14.77
2024-10-14T00:05:00Z,24.14,13.02
2024-10-14T00:07:00Z,25.19,13.54
2024-10-14T00:09:00Z,26,13.68
2024-10-14T00:11:00Z,25.11,12.24
2024-10-14T00:13:00Z,25.68,12.31
2024-10-14T00:15:00Z,25.16,12.96
2024-10-14T00:17:00Z,25.31,11.86
2024-10-14T00:19:00Z,26.39,14.49
2024-10-14T00:21:00Z,24.75,13.07
2024-10-14T00:23:00Z,27.71,15.52
2024-10-14T00:25:00Z,27.82,14.19
2024-10-14T00:27:00Z,27.05,13.48
2024-10-14T00:29:01Z,28.04,13.91
2024-10-14T00:31:00Z,25.48,13.52
2024-10-14T00:33:00Z,25.31,13.24
2024-10-14T00:35:06Z,36.43,15.27
2024-10-14T00:37:01Z,37.35,15.58
2024-10-14T00:39:01Z,35.95,15.56
2024-10-14T00:41:01Z,34.35,17.53
2024-10-14T00:43:00Z,30.93,17.69
2024-10-14T00:45:00Z,32.89,15.78
2024-10-14T00:47:00Z,35.51,14.96
2024-10-14T00:49:02Z,31.21,18.54
2024-10-14T00:51:00Z,34.35,15.84
2024-10-14T00:53:00Z,30.54,13.59
2024-10-14T00:55:00Z,67.19,12.49
2024-10-14T00:57:00Z,47.04,12.4
2024-10-14T00:59:00Z,52.3,12.93
2024-10-14T01:01:00Z,28.36,11.95
2024-10-14T01:03:00Z,55.38,11.39
2024-10-14T01:05:00Z,71.1,11.52
2024-10-14T01:07:00Z,30.21,12.66
2024-10-14T01:09:00Z,37.76,10.65
2024-10-14T01:11:00Z,46.64,10.95
2024-10-14T01:13:01Z,51.29,11.25
2024-10-14T01:15:01Z,45.35,11.09
2024-10-14T01:17:01Z,39.04,11.93
2024-10-14T01:19:01Z,56.38,11.05
2024-10-14T01:21:01Z,43.3,12.07
2024-10-14T01:23:01Z,68.89,11.84
2024-10-14T01:25:01Z,33.41,10.85
2024-10-14T01:27:01Z,43.85,11.7
2024-10-14T01:29:01Z,75.13,12.48
2024-10-14T01:31:01Z,59.49,10.86
2024-10-14T01:33:01Z,54.16,11.83
2024-10-14T01:35:01Z,56.14,11.72
2024-10-14T01:37:01Z,45.39,10.45
2024-10-14T01:39:01Z,55.05,11.05
2024-10-14T01:41:01Z,69.49,10.3
2024-10-14T01:43:01Z,37.35,11.16
2024-10-14T01:45:01Z,40.27,10.79
2024-10-14T01:47:01Z,68.11,10.36
2024-10-14T01:49:01Z,30.26,10.68
2024-10-14T01:51:01Z,48.65,11.48
2024-10-14T01:53:01Z,36.72,10.24
2024-10-14T01:55:01Z,37.74,10.9
2024-10-14T01:57:01Z,42.76,11.79
2024-10-14T01:59:01Z,34.75,10.43
2024-10-14T02:01:01Z,32.95,10.72
2024-10-14T02:03:01Z,41.27,10.45
2024-10-14T02:05:01Z,31.32,10.96
2024-10-14T02:07:01Z,40.25,11.56
2024-10-14T02:09:01Z,30.7,11.63
2024-10-14T02:11:01Z,34.92,11.33
2024-10-14T02:13:01Z,34.91,11.6
2024-10-14T02:15:01Z,26.33,11.51
2024-10-14T02:17:01Z,44.73,10.61
2024-10-14T02:19:01Z,27.86,10.91
2024-10-14T02:21:01Z,32.86,11.96
2024-10-14T02:23:01Z,37.24,11.16
2024-10-14T02:25:01Z,36.41,10.1
2024-10-14T02:27:01Z,30.65,10.44
2024-10-14T02:29:01Z,35.22,11.87
2024-10-14T02:31:01Z,49.23,9.6
2024-10-14T02:33:01Z,34.62,10.98
2024-10-14T02:35:02Z,47.11,10.91
2024-10-14T02:37:01Z,48.05,11.27
2024-10-14T02:39:01Z,44.49,11.71
2024-10-14T02:41:01Z,31.21,11.46
2024-10-14T02:43:01Z,44.56,10.62
2024-10-14T02:45:01Z,27.31,9.82
2024-10-14T02:47:01Z,30.14,10.4
2024-10-14T02:49:01Z,45.74,11.33
2024-10-14T02:51:01Z,35.67,11.33
2024-10-14T02:53:01Z,41.02,12.33
2024-10-14T02:55:01Z,36.32,11.46
2024-10-14T02:57:01Z,40.61,11.29
2024-10-14T02:59:01Z,31.94,10.79
2024-10-14T03:01:01Z,45.93,11.3
2024-10-14T03:03:01Z,44.09,11.87
2024-10-14T03:05:01Z,35.91,10.74
2024-10-14T03:07:01Z,32.17,10.61
2024-10-14T03:09:01Z,37.5,11.59
2024-10-14T03:11:01Z,50.68,12.25
2024-10-14T03:13:02Z,32.43,12.5
2024-10-14T03:15:02Z,42.95,12.13
2024-10-14T03:17:02Z,38.59,11.58
2024-10-14T03:19:02Z,35,11.38
2024-10-14T03:21:02Z,42.44,11.58
2024-10-14T03:23:02Z,36.11,10.98
2024-10-14T03:25:02Z,31.77,11.8
2024-10-14T03:27:02Z,32.47,11.16
2024-10-14T03:29:02Z,28.38,11.38
2024-10-14T03:31:02Z,28.59,10.84
2024-10-14T03:33:02Z,42.12,11.67
2024-10-14T03:35:02Z,28.44,10.95
2024-10-14T03:37:02Z,33.73,10.82
2024-10-14T03:39:02Z,30.78,10.78
2024-10-14T03:41:02Z,42.42,11.43
2024-10-14T03:43:02Z,49.22,10.77
2024-10-14T03:45:02Z,35.66,11.14
2024-10-14T03:47:02Z,35.12,11.31
2024-10-14T03:49:02Z,27.98,11.45
2024-10-14T03:51:02Z,29.16,10.47
2024-10-14T03:53:02Z,26.47,11.4
2024-10-14T03:55:02Z,28.69,11.51
2024-10-14T03:57:02Z,32.16,11.58
2024-10-14T03:59:02Z,35.62,11.11
2024-10-14T04:01:02Z,41.45,11.05
2024-10-14T04:03:02Z,50.06,11.85
2024-10-14T04:05:02Z,38.61,10.96
2024-10-14T04:07:02Z,30.21,11.07
2024-10-14T04:09:02Z,45.49,11.29
2024-10-14T04:11:02Z,34.22,10.33
2024-10-14T04:13:02Z,30.72,11.02
2024-10-14T04:15:02Z,31.12,11.18
2024-10-14T04:17:02Z,32.58,11.95
2024-10-14T04:19:02Z,29.7,11.96
2024-10-14T04:21:02Z,28.7,11.31
2024-10-14T04:23:02Z,33.23,11.21
2024-10-14T04:25:02Z,39.89,11.63
2024-10-14T04:27:02Z,48.18,12.23
2024-10-14T04:29:03Z,57.96,11.52
2024-10-14T04:31:02Z,55.04,10.97
2024-10-14T04:33:02Z,53.69,11.7
2024-10-14T04:35:02Z,87.3,11.64
2024-10-14T04:37:02Z,142.37,10.83
2024-10-14T04:39:02Z,79.12,11.19
2024-10-14T04:41:02Z,48.41,11.11
2024-10-14T04:43:02Z,45.06,12.14
2024-10-14T04:45:02Z,43.83,11.16
2024-10-14T04:47:02Z,49.89,10.23
2024-10-14T04:49:02Z,88.61,10.43
2024-10-14T04:51:02Z,105.2,11.69
2024-10-14T04:53:02Z,82.81,11.62
2024-10-14T04:55:02Z,65.83,11.67
2024-10-14T04:57:02Z,54.81,10.83
2024-10-14T04:59:02Z,53.15,11.82
2024-10-14T05:01:02Z,34.81,12.76
2024-10-14T05:03:02Z,25.81,12.48
2024-10-14T05:05:02Z,27.21,12
2024-10-14T05:07:02Z,29.06,11.26
2024-10-14T05:09:02Z,29.98,11.04
2024-10-14T05:11:02Z,30.51,11.56
2024-10-14T05:13:03Z,28.65,11.25
2024-10-14T05:15:03Z,24.81,10.54
2024-10-14T05:17:03Z,29.66,11.73
2024-10-14T05:19:03Z,27.44,9.98
2024-10-14T05:21:03Z,25.09,11.03
2024-10-14T05:23:03Z,22.86,10.89
2024-10-14T05:25:03Z,24,11.33
2024-10-14T05:27:03Z,22.46,11.1
2024-10-14T05:29:03Z,23.07,10.6
2024-10-14T05:31:03Z,24.12,10.89
2024-10-14T05:33:03Z,23.89,10.79
2024-10-14T05:35:03Z,22.7,10.95
2024-10-14T05:37:03Z,23.04,11.33
2024-10-14T05:39:03Z,23.09,10.74
2024-10-14T05:41:03Z,23.88,10.39
2024-10-14T05:43:03Z,23.51,11.19
2024-10-14T05:45:03Z,23.85,11.53
2024-10-14T05:47:03Z,22,11.4
2024-10-14T05:49:03Z,22.5,11.02
2024-10-14T05:51:03Z,23.72,11.41
2024-10-14T05:53:03Z,24.16,11.07
2024-10-14T05:55:03Z,23.74,11.77
2024-10-14T05:57:03Z,23.86,12.02
2024-10-14T05:59:03Z,23.47,10.98
2024-10-14T06:01:03Z,23.39,12.22
2024-10-14T06:03:03Z,24.31,11.2
2024-10-14T06:05:03Z,24.52,11.28
2024-10-14T06:07:03Z,23.44,11.52
2024-10-14T06:09:03Z,22.39,10.85
2024-10-14T06:11:03Z,24.38,11.66
2024-10-14T06:13:04Z,24.73,11.52
2024-10-14T06:15:03Z,23.87,11.39
2024-10-14T06:17:03Z,23.54,11.45
2024-10-14T06:19:03Z,23.34,11.02
2024-10-14T06:21:03Z,22.86,11.91
2024-10-14T06:23:03Z,24.93,10.57
2024-10-14T06:25:03Z,24.27,11.18
2024-10-14T06:27:03Z,25.1,11.58
2024-10-14T06:29:03Z,24.36,10.6
2024-10-14T06:31:03Z,25.62,11.15
2024-10-14T06:33:03Z,26.02,12.42
2024-10-14T06:35:03Z,26.12,12.75
2024-10-14T06:37:03Z,24.93,10.81
2024-10-14T06:39:03Z,24.25,11.82
2024-10-14T06:41:03Z,24.7,12.37
2024-10-14T06:43:03Z,24.32,12.21
2024-10-14T06:45:03Z,26.2,10.86
2024-10-14T06:47:03Z,24.12,11.81
2024-10-14T06:49:03Z,26.31,11.17
2024-10-14T06:51:03Z,25.33,11.36
2024-10-14T06:53:03Z,26.61,11.27
2024-10-14T06:55:03Z,26.42,11.23
2024-10-14T06:57:03Z,24.37,11.24
2024-10-14T06:59:03Z,24.62,11.02
2024-10-14T07:01:03Z,25.93,11.71
2024-10-14T07:03:03Z,23.61,11.29
2024-10-14T07:05:03Z,25.95,11.91
2024-10-14T07:07:03Z,25.11,12
2024-10-14T07:09:03Z,23.32,10.5
2024-10-14T07:11:03Z,24.21,11.3
2024-10-14T07:13:04Z,25.3,10.86
2024-10-14T07:15:04Z,25.21,11.5
2024-10-14T07:17:04Z,24.81,11.32
2024-10-14T07:19:04Z,26.28,11.66
2024-10-14T07:21:04Z,25.51,11.47
2024-10-14T07:23:04Z,24.86,11.41
2024-10-14T07:25:04Z,24.66,10.91
2024-10-14T07:27:04Z,25.16,10.59
2024-10-14T07:29:04Z,25.62,10.83
2024-10-14T07:31:04Z,23.88,11.25
2024-10-14T07:33:04Z,24.67,11.11
2024-10-14T07:35:04Z,23.96,11.71
2024-10-14T07:37:04Z,23.36,11.47
2024-10-14T07:39:04Z,24.55,11.69
2024-10-14T07:41:04Z,25.17,10.49
2024-10-14T07:43:04Z,24.25,10.98
2024-10-14T07:45:04Z,24.7,11.14
2024-10-14T07:47:04Z,24.97,11.44
2024-10-14T07:49:04Z,23.59,11.79
2024-10-14T07:51:04Z,24.16,11.77
2024-10-14T07:53:04Z,24.3,12.31
2024-10-14T07:55:04Z,24.43,11.95
2024-10-14T07:57:04Z,22.75,11.12
2024-10-14T07:59:04Z,24.69,11.96
2024-10-14T08:01:04Z,24.79,11.83
2024-10-14T08:03:04Z,23.02,11.86
2024-10-14T08:05:04Z,23.42,11.95
2024-10-14T08:07:04Z,23.35,11.54
2024-10-14T08:09:04Z,23.83,11.57
2024-10-14T08:11:04Z,23.72,10.44
2024-10-14T08:13:04Z,23.81,10.09
2024-10-14T08:15:04Z,23.85,11.11
2024-10-14T08:17:04Z,22.61,10.49
2024-10-14T08:19:04Z,22.63,10.44
2024-10-14T08:21:04Z,22.77,9.93
2024-10-14T08:23:04Z,23.8,10.64
2024-10-14T08:25:04Z,25.12,9.69
2024-10-14T08:27:04Z,23.79,9.44
2024-10-14T08:29:04Z,23.38,10.89
2024-10-14T08:31:04Z,23.34,10.51
2024-10-14T08:33:04Z,22.98,9.98
2024-10-14T08:35:04Z,22.85,10.82
2024-10-14T08:37:04Z,24.18,10.11
2024-10-14T08:39:04Z,23.33,10.21
2024-10-14T08:41:04Z,22.35,10.62
2024-10-14T08:43:04Z,22.58,10.17
2024-10-14T08:45:04Z,22.71,9.84
2024-10-14T08:47:04Z,24.11,9.53
2024-10-14T08:49:04Z,23.16,10.29
2024-10-14T08:51:04Z,23.23,10.07
2024-10-14T08:53:04Z,23,11.13
2024-10-14T08:55:04Z,24.35,10.35
2024-10-14T08:57:04Z,22.82,10.97
2024-10-14T08:59:04Z,23.75,10.39
2024-10-14T09:01:04Z,23.81,10.71
2024-10-14T09:03:04Z,23.93,10.57
2024-10-14T09:05:04Z,23.2,10.91
2024-10-14T09:07:04Z,23.41,9.86
2024-10-14T09:09:04Z,24.19,11.23
2024-10-14T09:11:04Z,21.65,9.69
2024-10-14T09:13:04Z,22.72,10.66
2024-10-14T09:15:05Z,21.88,10.94
2024-10-14T09:17:04Z,24.14,9.26
2024-10-14T09:19:05Z,23.07,10.44
2024-10-14T09:21:04Z,22.48,9.42
2024-10-14T09:23:05Z,23.84,10.6
2024-10-14T09:25:05Z,23.32,9.89
2024-10-14T09:27:04Z,23.68,9.03
2024-10-14T09:29:05Z,23.55,10
2024-10-14T09:31:04Z,22.83,9.8
2024-10-14T09:33:04Z,22.75,9.48
2024-10-14T09:35:05Z,22.18,10.76
2024-10-14T09:37:04Z,22.55,9.29
2024-10-14T09:39:05Z,22.64,8.72
2024-10-14T09:41:05Z,22.88,8.85
2024-10-14T09:43:05Z,22.96,9
2024-10-14T09:45:05Z,23.06,9.19
2024-10-14T09:47:05Z,23.35,9.89
2024-10-14T09:49:05Z,23.66,9.15
2024-10-14T09:51:05Z,23.75,10.6
2024-10-14T09:53:05Z,22.68,9.14
2024-10-14T09:55:05Z,23.09,8.92
2024-10-14T09:57:05Z,24.02,9.06
2024-10-14T09:59:05Z,24.47,8.88
2024-10-14T10:01:05Z,23.42,9.88
2024-10-14T10:03:05Z,22.11,9.32
2024-10-14T10:05:05Z,23.21,9.67
2024-10-14T10:07:05Z,24.4,8.4
2024-10-14T10:09:05Z,23.93,9.7
2024-10-14T10:11:05Z,21.72,9.05
2024-10-14T10:13:05Z,22.5,9.81
2024-10-14T10:15:05Z,22.33,9.21
2024-10-14T10:17:05Z,22.59,10.29
2024-10-14T10:19:05Z,23.11,9.25
2024-10-14T10:21:05Z,22.75,9.49
2024-10-14T10:23:05Z,21.87,8.81
2024-10-14T10:25:05Z,21.64,10.05
2024-10-14T10:27:05Z,21.57,9.12
2024-10-14T10:29:05Z,21.29,8.68
2024-10-14T10:31:05Z,22.6,8.59
2024-10-14T10:33:05Z,21.67,9.25
2024-10-14T10:35:05Z,21.32,9.25
2024-10-14T10:37:05Z,21.22,9.54
2024-10-14T10:39:05Z,22.35,9.64
2024-10-14T10:41:05Z,21.32,9.6
2024-10-14T10:43:05Z,22.64,9.46
2024-10-14T10:45:05Z,22.42,9.05
2024-10-14T10:47:05Z,22.66,8.65
2024-10-14T10:49:05Z,22.44,9.17
2024-10-14T10:51:05Z,22.02,9.16
2024-10-14T10:53:05Z,21.39,9
2024-10-14T10:55:05Z,22.09,8.46
2024-10-14T10:57:05Z,20.79,9.76
2024-10-14T10:59:05Z,21.77,9.84
2024-10-14T11:01:05Z,22.22,8.11
2024-10-14T11:03:05Z,22.82,8.7
2024-10-14T11:05:05Z,21.5,8.29
2024-10-14T11:07:05Z,21.61,9.11
2024-10-14T11:09:05Z,21.86,8.41
2024-10-14T11:11:05Z,21.23,8.95
2024-10-14T11:13:05Z,22.34,8.89
2024-10-14T11:15:05Z,21.55,7.42
2024-10-14T11:17:05Z,21.93,8.88
2024-10-14T11:19:05Z,21.8,8.64
2024-10-14T11:21:05Z,20.88,9.14
2024-10-14T11:23:05Z,21.54,8.6
2024-10-14T11:25:05Z,20.95,9.32
2024-10-14T11:27:05Z,21.17,8.54
2024-10-14T11:29:05Z,22.22,8.49
2024-10-14T11:31:05Z,21.27,8.98
2024-10-14T11:33:05Z,21.58,9.34
2024-10-14T11:35:05Z,22.79,8.83
2024-10-14T11:37:05Z,22.31,9.53
2024-10-14T11:39:05Z,21.6,8.75
2024-10-14T11:41:05Z,21.43,9.27
2024-10-14T11:43:05Z,22.07,8.45
2024-10-14T11:45:05Z,20.86,8.09
2024-10-14T11:47:05Z,22.24,8.89
2024-10-14T11:49:05Z,20.81,8.87
2024-10-14T11:51:05Z,21.18,8.39
2024-10-14T11:53:05Z,22.05,8.41
2024-10-14T11:55:05Z,21.95,8.81
2024-10-14T11:57:06Z,20.98,7.91
2024-10-14T11:59:05Z,21.16,8.25
2024-10-14T12:01:06Z,20.89,8.18
2024-10-14T12:03:05Z,20.88,8.56
2024-10-14T12:05:05Z,21.05,8.07
2024-10-14T12:07:05Z,21.12,9.54
2024-10-14T12:09:05Z,20.98,8.02
2024-10-14T12:11:06Z,20.58,8.48
2024-10-14T12:13:06Z,20.81,8.24
2024-10-14T12:15:06Z,20.57,7.88
2024-10-14T12:17:06Z,21.49,8.46
2024-10-14T12:19:06Z,21.58,8.61
2024-10-14T12:21:06Z,20.76,7.03
2024-10-14T12:23:06Z,19.32,8.55
2024-10-14T12:25:06Z,20.81,7.49
2024-10-14T12:27:06Z,21.3,8.59
2024-10-14T12:29:06Z,22.57,9.34
2024-10-14T12:31:06Z,23,9.47
2024-10-14T12:33:06Z,22.87,8.95
2024-10-14T12:35:06Z,23.24,10.82
2024-10-14T12:37:06Z,22.48,9.21
2024-10-14T12:39:06Z,23.5,10.47
2024-10-14T12:41:06Z,22.44,8.67
2024-10-14T12:43:06Z,21.5,8.38
2024-10-14T12:45:06Z,21.22,9.7
2024-10-14T12:47:06Z,20.95,9.05
2024-10-14T12:49:06Z,23.62,9.12
2024-10-14T12:51:06Z,23.77,11.71
2024-10-14T12:53:06Z,22.84,11.49
2024-10-14T12:55:06Z,25.38,12.86
2024-10-14T12:57:06Z,25.18,12.84
2024-10-14T12:59:06Z,22.95,10.21
2024-10-14T13:01:06Z,22.64,11.07
2024-10-14T13:03:06Z,23.61,11.37
2024-10-14T13:05:06Z,25.34,12.24
2024-10-14T13:07:06Z,27.07,11.67
2024-10-14T13:09:06Z,27.23,13.04
2024-10-14T13:11:06Z,26.25,12.74
2024-10-14T13:13:06Z,26.11,12.47
2024-10-14T13:15:06Z,23.92,11.94
